ORIENTATION_X,ORIENTATION_Y,ORIENTATION_Z
-81.3,-13.2,0.1
-80.8,-12.7,359.2
-80.4,-13.2,354.9
-80.6,-15.7,352.2
-81.9,-14.5,350.7
-83.4,-12.3,340.6
-82.6,-6.2,340.5
-78.1,-20.6,178.9
-79.3,-20.7,176.3
-80.4,-21.9,177.1
-81.5,-24.6,172.3
-81.2,-24.4,172.5
-81.8,-27.1,167.8
-79.8,-26.0,164.2
-79.2,-22.5,165.0
-78.2,-15.6,171.1
-78.3,-15.3,171.3
-78.7,-17.7,169.3
-79.6,-25.4,164.6
-79.7,-25.2,164.5
-77.7,-22.5,173.8
-77.6,-21.1,178.5
-77.1,-13.9,188.3
-75.4,-16.7,184.3
-75.3,-14.7,185.7
-75.5,-15.8,183.2
-74.0,-12.9,2.6
-73.8,-11.4,2.2
-72.9,-11.9,2.1
-73.5,-10.6,1.5
-74.2,-10.9,359.7
-72.5,-10.7,357.9
-72.3,-10.0,357.0
-71.8,-8.4,358.9
-71.7,-8.1,359.0
-71.9,-9.9,2.0
-73.0,-9.3,4.2
-72.5,-14.3,1.6
-72.9,-16.0,1.3
-70.6,-18.9,354.5
-69.9,-20.4,352.7
-72.3,-19.0,350.9
-73.4,-17.5,346.5
-75.0,-18.7,176.1
-76.3,-21.0,173.8
-77.5,-20.3,178.5
-77.4,-17.9,179.8
-76.9,-23.4,171.3
-76.1,-22.3,170.6
-76.1,-14.4,178.3
-76.4,-12.8,179.6
-76.6,-15.2,178.2
-77.2,-17.1,174.0
-78.4,-16.8,178.3
-77.5,-15.1,181.5
-77.9,-14.8,187.0
-76.9,-12.4,190.5
-76.4,-13.1,190.6
-76.5,-11.6,191.8
-75.7,-11.6,192.4
-74.2,-11.6,190.3
-71.3,-11.7,9.0
-72.0,-11.6,7.6
-70.5,-13.6,6.8
-71.7,-14.2,4.4
-70.6,-14.3,3.2
-70.1,-13.8,4.4
-70.3,-12.1,5.3
-70.4,-11.6,5.7
-71.8,-11.7,8.3
-71.2,-13.3,11.0
-72.6,-11.8,14.8
-73.4,-12.8,15.1
-74.2,-10.9,16.3
-74.2,-14.0,10.8
-71.8,-25.1,164.6
-72.3,-25.6,165.6
-73.9,-22.6,171.1
-74.4,-21.0,170.4
-75.1,-19.4,171.4
-74.1,-16.4,173.8
-74.5,-14.7,176.8
-73.4,-14.5,173.6
-73.4,-10.8,177.5
-73.5,-10.6,176.2
-72.7,-11.8,177.1
-72.2,-12.0,180.9
-72.0,-13.2,181.9
-72.4,-11.7,186.5
-72.4,-9.8,190.3
-71.9,-11.6,193.8
-72.3,-13.1,193.7
-70.9,-15.1,191.2
-78.0,-26.3,347.9
-79.0,-26.6,346.0
-79.7,-25.5,345.7
-79.8,-25.0,346.2
-78.1,-20.0,347.2
-77.6,-18.8,346.6
-77.7,-16.2,348.0
-78.0,-15.6,348.8
-79.3,-15.1,351.0
-79.5,-16.0,351.5
-80.2,-11.5,358.0
-80.3,-10.0,1.1
-81.0,-11.9,0.5
-77.3,-12.5,359.5
-76.2,-13.5,0.9
-79.6,-4.3,5.4
-80.6,-2.4,7.7
-79.1,-6.6,358.6
-70.7,-21.7,175.5
-71.6,-22.8,172.3
-72.8,-23.0,172.0
-74.3,-18.9,173.8
-74.9,-19.6,174.5
-73.5,-22.7,169.3
-72.3,-21.0,167.5
-73.3,-19.7,167.8
-73.9,-20.1,168.9
-75.0,-20.7,168.6
-75.2,-21.7,171.6
-76.1,-20.4,173.8
-75.8,-18.4,179.4
-75.6,-20.5,182.0
-72.9,-20.8,182.4
-71.2,-23.1,183.2
-71.6,-21.6,183.3
-73.1,-21.6,182.6
-74.8,-23.8,353.8
-77.0,-26.7,352.8
-77.5,-31.1,347.9
-77.7,-29.2,349.5
-77.3,-34.4,342.4
-78.4,-41.6,333.1
-77.9,-35.0,337.9
-77.6,-32.7,339.1
-78.1,-30.8,341.0
-78.7,-29.9,343.9
-78.7,-29.6,344.2
-78.0,-28.8,348.4
-77.4,-27.2,353.4
-76.9,-20.4,4.0
-76.7,-16.8,9.6
-75.6,-21.6,6.3
-76.6,-22.5,5.2
-76.7,-25.3,0.0
-79.1,-30.1,349.1
-74.7,-24.4,171.4
-76.0,-25.7,169.7
-76.4,-26.7,167.1
-76.5,-23.5,171.3
-76.6,-24.9,165.7
-73.7,-25.9,162.9
-73.4,-23.3,164.9
-73.3,-19.8,167.7
-73.8,-18.6,170.0
-75.4,-20.9,168.0
-75.8,-22.8,166.5
-76.5,-24.0,167.0
-75.6,-22.3,172.4
-75.3,-21.4,174.8
-73.1,-19.5,181.0
-72.4,-20.0,180.6
-72.1,-18.9,182.0
-72.2,-19.9,181.3
-72.4,-21.3,178.0
-76.0,-17.0,2.3
-76.5,-17.2,1.9
-77.0,-19.9,358.3
-77.3,-21.5,354.9
-76.5,-23.4,351.0
-75.9,-21.3,352.9
-76.4,-18.6,354.3
-76.4,-19.1,354.2
-76.6,-18.9,354.5
-76.8,-20.1,354.8
-75.9,-25.4,351.7
-75.9,-22.5,358.0
-77.3,-18.2,4.3
-77.5,-15.7,7.1
-76.7,-18.6,6.8
-76.7,-17.8,8.5
-77.1,-16.8,3.4
-78.3,-15.9,2.9
-76.4,-20.5,349.4
-77.0,-21.7,343.5
-78.2,-23.9,330.2
-77.8,-20.9,328.7
-76.8,-14.7,324.7
-76.8,-12.9,319.0
-76.2,-13.0,314.1
-76.1,-3.2,312.3
-76.0,-0.4,310.2
-74.7,2.7,297.1
-74.5,1.5,289.7
-75.3,-0.1,276.4
-75.9,0.2,270.1
-76.4,0.5,254.2
-76.1,1.8,246.2
-75.2,0.5,233.6
-74.1,2.9,222.6
-73.9,4.0,218.3
-73.6,5.5,214.1
-74.6,10.1,213.4
-74.7,7.9,207.8
-75.3,5.8,201.7
-78.0,-25.8,171.1
-79.1,-24.5,171.5
-79.5,-22.3,173.8
-80.3,-15.9,176.6
-80.2,-13.7,178.4
-79.7,-13.8,176.5
-79.0,-14.2,174.3
-75.7,-9.2,176.8
-75.7,-7.7,180.1
-74.7,-5.8,181.5
-74.6,-6.1,181.2
-74.9,-7.6,180.1
-73.4,-8.3,181.8
-72.6,-9.1,186.7
-73.0,-11.4,186.8
-71.1,-15.3,185.1
-70.7,-15.8,183.0
-71.8,-15.9,180.6
-74.7,-26.6,350.6
-75.4,-29.2,349.3
-76.9,-29.0,348.6
-77.5,-26.7,349.1
-77.6,-26.2,347.9
-77.2,-27.3,346.6
-76.3,-24.2,350.0
-75.7,-19.7,353.0
-75.4,-20.0,352.4
-76.2,-21.3,354.6
-76.5,-21.7,356.3
-76.1,-23.2,359.4
-75.9,-19.2,4.7
-76.0,-15.9,9.9
-75.7,-18.5,10.6
-75.0,-23.5,7.7
-78.0,-23.1,5.2
-76.0,-22.7,176.1
-77.3,-23.6,174.8
-77.6,-20.3,179.1
-78.2,-21.5,174.0
-78.0,-26.3,168.3
-77.1,-24.8,168.4
-76.5,-17.5,173.7
-76.5,-17.5,175.6
-77.1,-17.8,175.3
-78.3,-21.8,173.7
-79.1,-23.5,171.8
-78.6,-21.7,175.6
-77.7,-18.9,180.2
-76.9,-18.5,184.7
-75.4,-17.6,184.2
-74.2,-21.6,182.9
-74.2,-22.0,180.9
-74.3,-20.8,181.8
-74.0,-13.7,8.8
-73.1,-11.8,6.7
-74.0,-9.9,7.8
-72.1,-13.5,3.7
-71.9,-13.5,2.2
-71.5,-9.7,5.8
-71.7,-10.1,5.7
-71.9,-11.2,4.1
-71.8,-16.9,0.8
-74.6,-15.3,4.1
-74.7,-15.5,5.8
-75.4,-16.5,7.4
-74.5,-18.6,4.5
-74.4,-21.1,2.2
-75.4,-19.8,1.7
-75.4,-18.8,182.2
-76.6,-16.4,183.4
-76.5,-14.3,184.4
-77.4,-12.5,185.9
-76.8,-15.8,179.1
-75.6,-15.3,178.1
-75.6,-10.7,181.2
-75.3,-10.3,180.0
-75.7,-10.8,181.1
-76.2,-11.8,178.5
-76.8,-13.2,179.3
-76.9,-14.0,180.5
-76.8,-12.4,182.2
-75.9,-13.5,186.7
-74.8,-14.0,188.6
-74.1,-17.4,186.0
-73.6,-16.9,188.7
-73.2,-21.4,183.8
-74.1,-21.0,182.4
-75.9,-18.3,181.3
-73.5,-17.7,0.9
-73.8,-18.1,359.8
-74.2,-17.1,3.1
-74.2,-14.6,4.4
-73.2,-11.5,8.1
-72.5,-9.1,10.3
-71.3,-8.5,8.9
-71.2,-8.0,7.8
-71.2,-10.2,8.5
-72.0,-11.0,9.1
-72.3,-11.4,12.3
-72.2,-11.3,18.3
-74.5,-11.5,18.6
-74.4,-11.0,16.4
-71.1,-14.8,181.3
-71.5,-13.8,182.0
-71.9,-13.0,183.0
-71.5,-12.9,180.7
-71.8,-15.4,178.6
-72.0,-12.8,176.5
-72.0,-10.5,179.8
-71.8,-7.3,184.2
-72.0,-8.7,183.2
-72.3,-9.2,182.9
-73.3,-10.0,186.0
-73.0,-10.0,186.5
-72.1,-11.0,191.0
-72.2,-10.2,192.2
-73.2,-15.1,189.9
-74.5,-13.6,191.2
-74.1,-14.3,187.2
-74.6,-15.4,185.7
-75.1,-18.3,183.7
-71.6,-8.9,9.0
-72.0,-8.7,9.2
-72.6,-9.7,6.9
-71.6,-7.9,6.8
-71.8,-5.7,7.7
-71.5,-5.0,9.8
-72.1,-4.4,11.0
-73.4,-4.4,12.4
-73.2,-3.6,16.7
-73.3,-2.8,18.5
-72.9,-1.6,22.5
-72.3,-2.7,19.3
-71.5,-5.4,19.3
-71.4,-3.7,20.6
-74.3,-1.7,20.8
-76.6,-1.2,17.8
-77.3,-18.8,171.2
-76.8,-15.8,175.4
-76.5,-11.5,178.8
-76.9,-12.9,177.3
-75.9,-12.6,174.2
-74.3,-6.6,178.8
-74.8,-4.2,180.6
-75.5,-4.6,182.1
-76.0,-6.6,180.4
-76.7,-7.8,183.4
-76.8,-9.0,184.4
-76.2,-7.8,189.4
-76.2,-8.7,190.5
-74.3,-11.5,189.3
-73.9,-13.0,189.2
-74.2,-14.1,186.7
-74.3,-13.1,185.8
-77.0,-13.9,3.5
-76.9,-14.3,3.1
-78.7,-10.0,6.2
-79.6,-9.7,6.5
-77.4,-9.2,3.8
-76.7,-7.5,3.6
-77.7,-4.9,5.2
-77.5,-5.8,3.8
-77.0,-9.0,3.6
-77.1,-12.1,0.1
-76.4,-12.2,2.9
-75.8,-11.1,4.1
-74.9,-12.4,7.3
-74.7,-12.0,8.7
-73.7,-14.6,5.8
-74.3,-13.9,5.1
-75.8,-15.7,1.1
-73.8,-18.0,175.3
-74.2,-16.6,175.5
-73.5,-13.2,178.3
-73.9,-14.1,177.3
-72.9,-17.6,171.2
-71.8,-18.9,168.6
-72.0,-14.8,173.6
-72.2,-11.9,177.1
-73.3,-10.3,178.2
-74.4,-10.2,178.0
-75.6,-10.2,177.9
-75.4,-13.3,179.2
-74.5,-10.7,182.9
-74.4,-9.9,187.5
-73.5,-9.1,188.6
-70.8,-10.9,190.9
-70.9,-10.6,191.8
-71.1,-9.9,192.4
-71.3,-10.7,190.0
-78.3,-17.3,3.4
-79.2,-19.1,359.8
-78.8,-19.0,359.4
-78.5,-20.0,357.6
-78.1,-22.0,354.8
-77.6,-17.2,356.4
-77.9,-15.1,359.2
-78.2,-16.0,360.0
-78.7,-16.4,358.5
-79.6,-17.8,359.6
-79.8,-16.9,3.2
-79.8,-18.9,3.2
-80.4,-16.0,9.4
-80.0,-15.2,6.9
-78.4,-14.5,7.0
-77.7,-14.9,5.2
-81.9,-4.0,11.8
-81.5,-5.8,10.0
-83.2,-10.0,0.9
-79.7,-20.3,173.5
-80.7,-21.8,173.5
-81.0,-21.1,171.7
-81.0,-24.2,168.7
-79.6,-23.8,166.0
-77.6,-17.3,172.0
-77.8,-14.2,172.6
-78.2,-13.0,175.3
-79.1,-15.3,174.9
-79.4,-16.5,173.9
-79.8,-17.2,175.1
-78.5,-15.7,179.9
-78.2,-16.4,181.6
-77.1,-15.8,184.4
-75.8,-17.8,181.7
-75.6,-18.0,182.6
-74.8,-17.1,182.8
-75.2,-19.2,178.8
-75.9,-18.0,3.8
-74.1,-15.3,5.3
-75.0,-13.8,5.3
-75.4,-16.4,2.3
-74.5,-16.8,358.1
-72.2,-10.9,1.1
-71.1,-8.2,4.8
-71.5,-8.6,3.9
-73.4,-14.0,359.2
-74.3,-17.2,358.8
-74.3,-16.9,0.7
-74.3,-12.7,9.3
-74.6,-11.2,12.3
-73.7,-16.9,8.9
-73.9,-18.2,5.9
-73.3,-21.8,0.6
-73.7,-20.6,0.5
-76.6,-26.0,178.8
-76.8,-25.5,178.2
-77.2,-21.4,178.9
-78.3,-19.2,181.7
-77.2,-27.1,172.0
-75.3,-26.9,171.3
-74.4,-21.9,175.1
-74.5,-17.6,180.1
-74.6,-20.4,178.6
-75.3,-22.6,175.7
-75.6,-22.0,179.9
-75.8,-18.3,184.7
-77.0,-11.3,196.9
-76.1,-10.5,198.4
-73.9,-15.8,194.4
-74.2,-14.6,194.8
-74.0,-13.3,194.9
-74.1,-17.4,188.4
-71.1,-8.2,12.2
-73.6,-9.3,10.7
-74.1,-10.5,9.2
-75.3,-9.4,12.1
-75.1,-10.8,7.3
-74.0,-10.8,7.3
-72.7,-10.5,8.8
-73.1,-8.6,11.5
-73.4,-7.6,12.1
-74.5,-9.4,12.1
-74.5,-9.0,10.8
-74.4,-10.2,14.0
-74.2,-9.9,17.6
-74.9,-7.9,22.0
-74.9,-11.1,19.2
-74.9,-10.0,16.6
-74.5,-9.1,14.0
-74.0,-8.5,9.3
-70.5,-9.7,191.1
-72.2,-10.3,190.4
-72.9,-9.1,189.6
-72.4,-7.6,189.9
-73.3,-5.9,190.9
-72.2,-7.2,189.8
-70.6,-7.6,186.1
-70.6,-5.4,187.2
-70.9,-3.7,188.7
-71.3,-4.7,188.5
-72.6,-6.9,188.6
-72.7,-7.5,189.9
-72.5,-8.1,193.1
-72.9,-7.3,197.3
-72.5,-4.7,203.9
-71.3,-6.7,204.6
-70.7,-9.3,201.0
-70.6,-8.8,201.3
-71.2,-9.4,197.8
-71.9,-8.3,197.8
-68.6,-10.0,8.0
-69.4,-7.4,7.1
-69.6,-4.4,10.8
-69.0,-1.3,10.9
-67.6,-0.7,11.5
-66.1,-0.8,11.3
-66.1,0.2,10.9
-66.1,0.9,13.2
-66.2,0.4,13.0
-66.5,-0.1,13.6
-66.9,0.4,15.6
-67.0,0.2,16.6
-66.3,-0.8,18.6
-66.1,-2.8,19.5
-66.2,-7.5,16.7
-67.0,-7.8,17.1
-67.6,-7.3,14.4
-68.0,-7.0,15.4
-69.5,-7.0,6.9
-72.9,-7.8,189.8
-73.4,-7.6,190.1
-73.5,-5.0,192.1
-74.1,-4.7,191.8
-73.0,-10.8,181.9
-72.2,-10.1,180.5
-71.9,-6.0,181.7
-71.5,-6.9,182.6
-72.4,-7.6,182.2
-73.4,-7.9,181.7
-74.4,-7.1,187.9
-74.1,-7.2,188.1
-73.8,-3.3,199.9
-72.7,-3.4,198.3
-70.6,-9.4,194.9
-70.8,-9.8,194.7
-69.2,-11.9,191.3
-73.7,-13.8,3.2
-74.1,-14.2,1.1
-76.0,-14.5,359.0
-76.5,-15.0,0.6
-77.2,-15.2,358.2
-76.7,-16.6,357.0
-75.1,-13.9,0.2
-75.8,-11.3,4.8
-76.9,-7.2,7.7
-76.9,-8.4,6.4
-77.0,-9.8,6.0
-77.3,-8.0,9.6
-76.3,-5.7,15.4
-76.7,-4.1,16.5
-75.8,-1.1,21.5
-74.6,-5.3,17.8
-75.3,-6.8,17.4
-76.4,-8.3,16.3
-76.4,-15.9,3.8
-77.3,-15.2,183.2
-79.0,-13.0,185.0
-79.5,-12.2,185.2
-79.8,-12.8,184.2
-79.2,-19.0,173.6
-77.9,-17.6,173.5
-77.0,-12.2,178.2
-77.3,-10.6,179.1
-77.8,-10.7,179.0
-78.8,-10.2,179.4
-79.0,-10.5,180.7
-79.0,-12.1,181.6
-78.4,-10.0,185.0
-77.4,-8.8,188.3
-76.2,-5.9,192.1
-75.0,-7.6,191.6
-74.6,-9.6,190.7
-73.8,-12.8,185.3
-73.2,-14.0,183.2
-74.7,-6.4,13.9
-75.9,-3.3,15.1
-76.1,-4.0,13.3
-74.9,-4.4,13.0
-74.8,-7.0,7.8
-74.4,-6.4,10.2
-73.8,-2.7,12.8
-74.5,-2.1,13.3
-75.0,-4.2,12.6
-75.2,-4.7,14.0
-75.5,-4.7,15.1
-74.6,-3.6,21.6
-75.1,-2.2,24.0
-75.0,0.7,27.3
-73.8,-5.8,22.2
-74.0,-6.5,21.4
-76.2,-8.2,17.9
-72.0,-9.1,188.8
-72.6,-10.1,189.9
-74.6,-7.8,189.7
-73.3,-9.8,189.1
-74.2,-10.0,185.6
-73.2,-9.8,184.3
-72.9,-5.6,186.9
-73.3,-2.8,189.0
-73.4,-2.3,191.1
-74.2,-3.3,188.8
-75.0,-2.0,191.6
-75.9,1.5,195.9
-75.4,0.6,198.0
-75.4,-1.1,197.8
-74.7,-1.7,199.7
-72.6,-8.8,195.2
-73.7,-7.0,197.7
-75.2,-5.9,195.9
-70.8,-11.5,9.4
-71.3,-12.5,8.2
-73.1,-13.0,7.4
-73.0,-11.8,7.3
-73.8,-12.4,7.0
-74.3,-13.8,6.4
-72.7,-14.1,3.5
-71.6,-11.5,5.5
-71.4,-8.6,7.7
-72.3,-8.1,6.5
-74.4,-11.1,6.2
-74.9,-10.3,9.3
-74.1,-12.5,10.9
-74.4,-9.4,15.9
-74.7,-3.8,24.4
-74.6,-5.3,25.6
-74.6,-7.9,25.3
-75.8,-11.3,22.2
-80.3,-15.4,184.3
-81.0,-14.2,183.6
-81.1,-13.7,183.4
-80.7,-12.2,185.8
-78.6,-8.2,186.6
-78.0,-7.8,184.6
-76.9,-8.5,184.4
-77.3,0.3,189.3
-76.9,0.5,187.8
-78.1,-2.5,187.1
-79.4,-4.6,185.2
-80.3,-6.5,185.9
-80.2,-8.6,185.5
-79.4,-14.0,183.6
-79.6,-12.6,186.6
-77.1,-17.7,185.3
-75.8,-17.4,185.4
-75.1,-16.7,185.6
-76.5,-20.2,0.2
-77.0,-19.0,359.3
-77.8,-17.5,1.1
-77.5,-11.9,6.3
-78.2,-7.6,10.6
-77.0,-12.2,2.1
-75.4,-10.8,2.0
-75.1,-8.2,5.0
-75.1,-9.1,3.6
-75.4,-12.0,1.9
-76.5,-13.7,3.7
-76.4,-10.0,10.5
-75.4,-12.3,11.7
-76.0,-12.9,16.7
-76.5,-12.9,17.5
-77.9,-13.0,9.5
-77.6,-10.6,14.2
-78.8,-5.5,14.7
-74.9,-22.6,175.7
-75.9,-23.8,174.7
-77.2,-24.2,173.1
-77.4,-24.0,172.6
-78.3,-19.5,176.1
-78.7,-18.8,174.2
-76.8,-22.6,167.9
-76.1,-20.4,169.8
-75.8,-19.1,170.8
-78.3,-16.0,172.9
-78.7,-16.4,174.4
-78.9,-18.6,173.1
-78.5,-20.0,173.8
-77.7,-19.4,175.7
-77.8,-16.1,184.2
-76.4,-16.6,184.4
-73.3,-20.0,183.1
-70.8,-25.3,182.5
-71.4,-23.8,183.6
-73.9,-23.0,355.6
-74.4,-22.6,357.6
-76.0,-22.9,356.4
-76.4,-21.6,356.3
-75.8,-20.9,355.7
-76.6,-19.9,356.8
-74.9,-22.0,354.8
-74.1,-21.4,355.5
-75.0,-19.2,1.3
-75.5,-17.9,4.5
-75.3,-17.5,5.9
-75.4,-17.7,7.8
-75.7,-16.8,8.7
-73.2,-19.0,11.4
-72.5,-18.8,14.0
-71.0,-16.8,19.1
-71.0,-16.1,19.9
-70.0,-18.0,19.9
-70.5,-18.2,23.2
-75.4,-23.9,175.3
-76.1,-24.6,174.1
-76.9,-24.8,175.6
-77.8,-23.1,175.1
-78.4,-25.3,172.7
-75.8,-23.4,173.3
-75.1,-21.6,173.0
-75.8,-17.4,177.8
-76.2,-17.2,177.5
-77.1,-17.0,176.3
-77.3,-19.9,175.8
-77.4,-21.1,176.7
-78.6,-21.5,179.9
-78.7,-22.3,180.2
-77.3,-23.3,180.2
-76.9,-23.7,180.6
-76.3,-24.5,178.3
-74.1,-24.3,177.5
-70.4,-13.4,359.5
-70.9,-13.7,357.9
-70.9,-11.0,359.3
-70.9,-9.6,0.7
-72.2,-7.4,358.2
-71.4,-9.4,355.8
-70.4,-7.3,354.8
-69.4,-2.5,0.5
-69.2,-0.2,3.2
-68.5,-0.8,4.2
-67.6,-5.7,1.7
-68.0,-6.9,3.5
-68.2,-6.7,9.6
-68.4,-7.3,10.9
-67.6,-12.1,7.8
-68.3,-14.4,6.5
-68.2,-16.4,3.7
-69.7,-4.7,190.6
-69.9,-4.4,188.9
-69.2,-1.5,192.5
-68.1,-1.0,192.5
-68.6,1.0,193.8
-67.5,0.3,187.7
-66.7,0.7,187.8
-65.6,1.7,190.2
-65.5,1.8,186.5
-66.6,-0.1,187.2
-67.3,-0.4,189.1
-68.3,-0.5,191.1
-67.7,-0.3,195.0
-66.2,-0.9,200.4
-66.0,1.5,205.5
-65.1,-1.0,204.4
-65.6,-2.7,202.5
-72.4,-13.8,183.8
-73.1,-15.4,182.7
-73.1,-15.9,180.5
-73.1,-13.6,182.2
-73.3,-12.1,185.5
-73.7,-11.3,185.7
-73.8,-11.6,183.6
-71.6,-10.0,182.7
-71.2,-9.1,183.3
-69.5,-9.6,183.3
-68.8,-10.4,182.7
-68.1,-10.0,186.4
-67.9,-11.0,188.0
-65.9,-13.0,187.8
-65.8,-13.6,190.0
-65.4,-12.1,193.5
-65.4,-10.8,193.1
-66.3,-10.0,191.5
-66.8,-13.0,186.7
-72.9,-13.9,11.0
-74.1,-14.8,7.5
-75.3,-13.7,10.9
-76.1,-10.0,13.5
-75.6,-9.0,10.8
-74.6,-8.7,11.2
-73.6,-8.4,10.0
-73.4,-10.0,6.0
-73.3,-11.7,7.3
-73.4,-13.4,3.7
-73.4,-16.2,3.7
-73.7,-11.4,9.5
-73.8,-8.8,12.5
-71.6,-11.0,13.8
-73.3,-17.4,11.2
-71.3,-11.2,186.0
-71.4,-10.3,186.1
-71.0,-10.8,182.2
-69.7,-10.5,182.7
-68.5,-9.5,183.3
-68.0,-9.4,183.3
-68.2,-9.0,185.8
-70.1,-9.1,185.5
-70.3,-8.5,187.7
-68.8,-10.6,188.5
-69.0,-9.9,190.7
-66.8,-13.9,187.9
-67.6,-13.2,190.8
-67.9,-16.2,184.8
-72.9,-15.8,4.8
-72.7,-15.3,3.1
-72.9,-12.7,8.2
-72.0,-11.7,5.7
-70.3,-11.7,5.8
-69.3,-9.0,8.5
-69.1,-7.4,10.4
-69.4,-7.6,12.2
-69.6,-8.2,10.4
-70.1,-8.3,15.3
-69.9,-8.9,16.8
-70.5,-8.1,19.6
-71.5,-7.0,22.2
-71.7,-9.0,19.8
-73.3,-9.7,180.4
-72.6,-11.3,177.5
-73.0,-2.6,185.8
-72.0,-4.0,180.8
-70.6,-4.6,178.8
-71.0,-2.6,180.1
-71.3,-2.3,180.3
-72.2,-4.4,178.8
-72.5,-4.9,180.4
-72.6,-8.3,179.6
-72.9,-8.4,179.8
-73.3,-6.9,186.4
-73.9,-8.2,185.2
-73.6,-9.6,184.1
-71.2,-15.0,182.9
-71.9,-13.2,181.9
-70.9,-13.5,5.3
-71.9,-13.9,3.2
-72.5,-17.9,0.6
-72.2,-16.7,1.5
-70.5,-16.2,0.4
-69.7,-14.4,2.6
-69.7,-14.9,1.5
-69.8,-15.6,0.6
-70.9,-15.7,2.1
-71.7,-16.4,1.3
-70.4,-20.6,359.0
-70.2,-19.5,2.5
-69.9,-18.3,4.1
-69.8,-17.6,5.0
-70.3,-17.1,7.7
-71.2,-18.0,6.5
-75.7,-9.6,187.8
-75.1,-11.8,186.7
-75.0,-6.7,186.8
-71.8,-9.0,181.6
-70.5,-7.9,181.9
-70.8,-6.3,179.6
-70.8,-6.0,181.7
-71.3,-5.5,182.0
-72.0,-7.4,182.9
-71.9,-8.8,188.7
-71.7,-11.2,190.6
-70.2,-14.4,192.1
-68.7,-15.2,194.7
-68.2,-16.1,195.1
-69.0,-15.7,196.6
-74.1,-16.2,4.3
-74.4,-15.4,3.6
-72.7,-15.8,359.2
-72.2,-15.0,1.8
-72.6,-13.8,1.1
-72.6,-14.1,1.2
-72.9,-14.1,2.9
-73.9,-17.0,2.7
-73.9,-19.0,3.5
-74.0,-16.3,11.1
-74.4,-13.0,14.8
-73.0,-14.0,15.8
-73.8,-13.7,16.9
-74.3,-15.7,18.1
-75.4,-15.9,14.3
-73.6,-15.3,187.1
-72.0,-11.2,189.6
-71.6,-11.1,187.3
-70.8,-11.4,185.8
-70.1,-10.2,182.9
-70.4,-10.1,184.4
-70.6,-10.4,183.8
-71.5,-11.2,183.7
-72.7,-11.3,185.5
-72.8,-11.9,185.7
-71.9,-12.0,188.6
-72.2,-12.2,191.0
-70.8,-15.0,191.1
-70.9,-13.3,190.7
-70.3,-11.2,193.0
-73.1,-13.9,9.2
-73.3,-14.4,11.7
-70.7,-14.6,11.9
-69.8,-18.2,9.3
-69.0,-17.4,7.9
-67.9,-17.0,6.1
-67.7,-18.2,4.6
-68.2,-17.4,6.2
-70.1,-16.0,8.6
-70.4,-15.8,9.6
-71.0,-10.7,17.9
-71.9,-10.2,19.8
-70.9,-8.4,21.9
-70.5,-9.4,19.4
-68.8,-14.7,15.5
-68.8,-17.5,12.1
-69.6,-13.4,185.6
-70.7,-13.6,183.2
-70.2,-13.6,184.3
-70.9,-13.2,184.1
-70.8,-13.1,182.4
-68.7,-12.5,181.4
-68.3,-11.7,182.3
-68.6,-12.3,179.8
-69.3,-13.0,180.6
-70.6,-15.4,183.2
-70.3,-15.2,183.3
-70.6,-13.3,188.8
-70.4,-14.3,191.5
-69.0,-17.6,189.9
-72.0,-20.4,2.6
-72.9,-19.5,2.1
-72.7,-19.7,1.8
-71.8,-15.6,6.1
-72.1,-15.9,4.6
-69.7,-17.5,0.6
-69.5,-16.6,1.6
-69.9,-16.3,0.3
-70.8,-15.3,4.8
-71.7,-15.0,6.7
-71.6,-15.5,9.2
-70.9,-15.0,10.6
-73.5,-10.2,22.5
-73.5,-11.9,21.1
-74.7,-17.8,16.9
-73.3,-20.3,179.3
-74.0,-20.2,179.3
-74.8,-19.0,179.6
-75.0,-17.0,178.7
-73.4,-17.8,174.6
-73.1,-16.6,177.3
-73.3,-14.6,179.1
-73.5,-13.9,180.1
-74.4,-16.7,179.5
-74.6,-18.3,178.3
-73.7,-19.0,179.6
-73.3,-18.6,179.9
-73.1,-20.2,184.5
-72.1,-23.3,183.1
-72.3,-22.5,183.7
-72.3,-24.0,181.0
-72.3,-14.8,6.0
-71.9,-14.0,8.5
-70.8,-11.6,10.8
-69.8,-12.2,9.3
-69.7,-10.0,8.0
-69.9,-9.3,10.3
-70.0,-9.9,8.0
-71.7,-9.1,9.8
-71.3,-9.6,10.8
-71.8,-9.2,12.2
-71.9,-9.0,11.9
-72.3,-8.5,12.6
-72.4,-8.5,14.0
-70.3,-16.4,182.5
-70.4,-17.1,180.3
-70.7,-16.3,180.8
-71.1,-14.7,181.9
-72.4,-11.6,182.1
-71.6,-13.3,178.2
-70.0,-14.6,172.5
-70.1,-14.6,174.6
-70.3,-15.2,171.7
-71.2,-14.0,172.5
-71.8,-16.2,174.9
-71.9,-17.9,175.6
-71.8,-18.7,178.6
-71.2,-16.5,183.6
-71.7,-15.3,186.9
-71.1,-16.2,190.3
-70.5,-18.3,188.9
-72.3,-18.8,187.9
-72.2,-19.2,186.0
-74.0,-16.2,5.8
-74.3,-14.7,5.9
-73.2,-14.6,6.1
-73.0,-13.5,5.7
-71.2,-14.6,3.5
-70.6,-13.4,5.5
-70.3,-10.7,6.5
